collection,test_name,solver,k,n,cost_mean,cost_stdev,time_mean,time_stdev
qaplib,lipa70a,tos,1,10,172530.7,199.55051991914226,3.3398359775543214,0.02054975057235533
qaplib,esc32e,sfw,1,10,3.2,1.8330302779823358,0.08257813453674316,0.056854685811271254
qaplib,esc32e,tos,1,10,2.0,0.0,0.24949874877929687,0.11139329091818292
qaplib,nug20,sfw,1,10,2617.6,16.3902409988383,0.02996518611907959,0.005378854556847744
qaplib,nug20,tos,1,10,2615.0,14.035668847618199,0.46227374076843264,0.17936889243737522
qaplib,tai64c,sfw,1,10,1917850.6,43858.61224480318,0.006161642074584961,0.0012523629182055005
qaplib,tai64c,tos,1,10,1943013.2,40187.955610605524,0.1274559736251831,0.06164788199336347
qaplib,lipa30b,sfw,1,10,161123.7,11920.44672023662,0.01566464900970459,0.015828896561019438
qaplib,lipa30b,tos,1,10,156118.7,9398.55412337451,0.33089070320129393,0.3560166308501864
qaplib,lipa80a,sfw,1,10,256592.9,135.4145117777264,0.10140087604522705,0.02800500834390504
qaplib,lipa80a,tos,1,10,256871.1,202.46997308243016,3.8992826461791994,0.02282335644657415
qaplib,sko64,sfw,1,10,49056.8,217.39770007983063,0.0726276159286499,0.021011349853728614
qaplib,sko64,tos,1,10,49229.2,216.52196193458064,1.6242769241333008,0.16915854275353037
qaplib,tai20b,sfw,1,10,197320309.3,26066464.80809588,0.0010173559188842774,0.0001458860842286982
qaplib,tai20b,tos,1,10,215740880.8,1604910.866486971,1.1877756357192992,0.01780906744210638
qaplib,nug16a,sfw,1,10,1634.8,6.584831053261731,0.02663388252258301,0.004507518128834374
qaplib,nug16a,tos,1,10,1634.0,13.65283853270081,0.39185419082641604,0.107388302831004
qaplib,sko49,sfw,1,10,23674.6,148.464271796281,0.04970419406890869,0.013133051080252913
qaplib,sko49,tos,1,10,23765.4,168.6132853603179,1.170799732208252,0.34941388366289955
qaplib,lipa60a,sfw,1,10,109122.3,63.773113457004754,0.05830318927764892,0.012485150771636457
qaplib,lipa60a,tos,1,10,109153.3,144.2768519201885,2.5733361721038817,0.02894953409921558
qaplib,tho150,sfw,1,10,8239995.4,32385.468050346284,0.33334329128265383,0.07091140641694037
qaplib,tho150,tos,1,10,8266406.6,31406.19551680846,8.852578163146973,0.35868656645743485
qaplib,tai25a,sfw,1,10,1207985.4,9419.454805879159,0.0483814001083374,0.018275159683290125
qaplib,tai25a,tos,1,10,1211280.8,10044.30753013865,0.7494588136672974,0.325768385320561
qaplib,tai20a,sfw,1,10,734664.8,7126.466849708908,0.03379497528076172,0.011629806445446051
qaplib,tai20a,tos,1,10,726624.0,8832.055208160782,0.42641942501068114,0.17826660162457514
qaplib,bur26b,sfw,1,10,4068637.4,62353.661565621,0.0012835025787353515,0.0004409676525814776
qaplib,bur26b,tos,1,10,4005912.5,52435.39184415427,1.2985953569412232,0.08101683996155165
qaplib,sko72,sfw,1,10,66957.6,357.26382408522693,0.08746554851531982,0.03987118779999633
qaplib,sko72,tos,1,10,67145.6,213.64044560897173,1.8543071031570435,0.07977610596878991
qaplib,esc16h,sfw,1,10,1028.4,47.40295349448176,0.15375072956085206,0.011743605133840054
qaplib,esc16h,tos,1,10,1016.8,41.60000000000001,0.3346864223480225,0.0731877941564378
qaplib,tai80b,sfw,1,10,1046537208.1,43595004.66611177,0.014436554908752442,0.006293691740423143
qaplib,tai80b,tos,1,10,978165588.0,11881496.834939115,3.8618285179138185,0.03949341673925724
qaplib,sko42,sfw,1,10,16003.4,101.8667757416519,0.04782707691192627,0.020017424368514166
qaplib,sko42,tos,1,10,16042.8,65.19631891449087,0.9254244327545166,0.1383638307114686
qaplib,sko100c,sfw,1,10,149573.6,511.2641587281471,0.1625506639480591,0.05450730647309747
qaplib,sko100c,tos,1,10,149916.4,366.10140671677294,3.479564833641052,0.16882167556960048
qaplib,bur26a,sfw,1,10,5742125.6,103283.82650173259,0.0012694358825683593,0.0003181702539502153
qaplib,bur26a,tos,1,10,5783796.5,83734.80868700902,1.351077151298523,0.01101532581711469
qaplib,tai12b,sfw,1,10,55183242.5,3437496.360816321,0.0007174491882324218,0.0001483176206939069
qaplib,tai12b,tos,1,10,51196617.1,1181403.1782157563,0.6798037528991699,0.41729899918686403
qaplib,lipa60b,sfw,1,10,2798819.1,227593.14547826347,0.04246177673339844,0.0284276481993836
qaplib,lipa60b,tos,1,10,2619964.9,199787.15340704468,0.9044627666473388,0.5698996991228673
qaplib,had18,sfw,1,10,5394.4,21.721878371816743,0.04454033374786377,0.014474442974313044
qaplib,had18,tos,1,10,5379.6,7.2,0.3189319372177124,0.0123487498267985
qaplib,esc16a,sfw,1,10,69.8,0.6,0.055472302436828616,0.016941633250189193
qaplib,esc16a,tos,1,10,70.0,0.0,0.18635737895965576,0.019803829851412123
qaplib,chr15a,sfw,1,10,17602.0,3745.156552135037,0.0811359167098999,0.06445460122374655
qaplib,chr15a,tos,1,10,13486.6,2089.9755118182607,0.22965047359466553,0.08338161164381877
qaplib,nug15,sfw,1,10,1174.4,15.46091847207015,0.04339003562927246,0.010489881344121325
qaplib,nug15,tos,1,10,1170.4,16.193825983997726,0.3083475112915039,0.158728072108752
qaplib,nug25,sfw,1,10,3766.2,15.243359209832983,0.025209641456604003,0.007398958626337953
qaplib,nug25,tos,1,10,3795.4,38.492077106854076,0.5797331094741821,0.2072448620046186
qaplib,tai30a,sfw,1,10,1870255.6,14875.912793506152,0.037531256675720215,0.016537004842525817
qaplib,tai30a,tos,1,10,1873656.0,17389.359896212398,0.7629369735717774,0.1621735577274828
qaplib,esc32a,sfw,1,10,150.2,8.022468448052631,0.06790411472320557,0.03265332287482047
qaplib,esc32a,tos,1,10,153.2,8.44748483277715,0.5738138675689697,0.10822790055169684
qaplib,bur26e,sfw,1,10,5645247.0,77103.56222510086,0.0015730619430541991,0.0005173349419170009
qaplib,bur26e,tos,1,10,5690208.2,62729.70932468921,0.9648623704910279,0.17657636139712185
qaplib,had12,sfw,1,10,1682.2,2.749545416973504,0.05591261386871338,0.0041032258167498425
qaplib,had12,tos,1,10,1679.8,5.4,0.17809817790985108,0.043544463132434146
qaplib,ste36c,sfw,1,10,9646094.6,1858336.8152095678,0.07719929218292236,0.05189774735798119
qaplib,ste36c,tos,1,10,8781222.8,301359.5672683381,0.8385040998458863,0.14726915889346426
qaplib,scr15,sfw,1,10,57396.8,2043.4445820721442,0.07064311504364014,0.02522408687403863
qaplib,scr15,tos,1,10,55802.0,1307.8883744417947,0.39790246486663816,0.1782656689788249
qaplib,nug18,sfw,1,10,1986.2,26.083711392361323,0.0370464563369751,0.010134584465073988
qaplib,nug18,tos,1,10,1968.2,16.791664598841887,0.3736830711364746,0.1563343400157881
qaplib,sko100f,sfw,1,10,150624.0,424.8839841650895,0.16721515655517577,0.0514925198816513
qaplib,sko100f,tos,1,10,151039.4,343.4764038474841,3.4338661193847657,0.13826769462622437
qaplib,chr22b,sfw,1,10,7830.0,549.6195047485123,0.2534230470657349,0.04424802164243582
qaplib,chr22b,tos,1,10,7241.0,412.09634795761053,0.36886091232299806,0.10782986534687264
qaplib,tai15b,sfw,1,10,347435750.3,166007.89290094012,0.0002826690673828125,1.633304743305812e-05
qaplib,tai15b,tos,1,10,429822425.3,21770936.87425269,0.37338159084320066,0.023495974957967142
